"Ping","Server","CPU Average / 30 sec","CPU Max","CPU Min","Memory Usage","%Ocupado C:","%Ocupado D:","%Ocupado E:","DiskQueue","3 TopProcess","3 TopProcessPercent","UpTime"
"GREENOK","XAPBSV3242P","64,24%","82,87%","37,85%","45.72%","C:68.88%","D:41.86%","E:70.25%","0","lync#7--SelfServicePlugin#8--AuthManSvr#8","0--0--0","0"
"GREENOK","XAPBSV3243P","31,27%","67,02%","13,28%","43.27%","C:69.8%","D:41.76%","E:71.24%","0","iexplore#5--WINWORD#1--wfica32","86--11--11","0"
"GREENOK","XAPBSV3244P","53,10%","70,93%","37,44%","49.35%","C:68.63%","D:41.68%","E:69.31%","0","iexplore#20--iexplore#13--javaw#2","100--19--11","0"
"GREENOK","XAPBSV3245P","68,82%","81,86%","50,30%","48.35%","C:68.7%","D:42.11%","E:70.46%","0","iexplore#30--javaw#30--iexplore#29","91--76--73","0"
"GREENOK","XAPBSV3246P","46,25%","68,19%","25,58%","51.13%","C:68.56%","D:41.67%","E:69.37%","0","javaw#10--IeEmbed#2--javaw#26","100--94--21","0"
"GREENOK","XAPBSV3247P","34,01%","54,97%","23,00%","48.45%","C:68.55%","D:41.66%","E:69.74%","0","javaw#40--javaw#27--javaw#24","100--41--14","0"
"GREENOK","XAPBSV3248P","51,41%","80,95%","38,47%","48.07%","C:68.64%","D:41.63%","E:69.52%","0","javaw#40--iexplore#37--iexplore#35","100--100--100","0"
"GREENOK","XAPBSV3249P","44,99%","58,66%","34,81%","45.88%","C:68.94%","D:41.87%","E:72.1%","0","AcroRd32#4--iexplore#1--CseEngine","92--85--55","0"
"GREENOK","XAPBSV3250P","45,06%","59,23%","29,38%","47.13%","C:69%","D:41.8%","E:71.27%","0","javaw#2--iexplore#18--OutlookEmbed365","100--82--7","0"
"GREENOK","XAPBSV3251P","57,47%","81,27%","28,98%","50.72%","C:68.86%","D:41.79%","E:69.67%","0","javaw#24--iexplore#29--KCW200","94--77--35","0"
"GREENOK","XAPBSV3252P","28,08%","35,72%","20,48%","44.18%","C:68.34%","D:41.85%","E:68.94%","0","iexplore#26--javaw#4--javaw#6","19--19--15","0"
"GREENOK","XAPBSV3253P","53,69%","76,37%","34,96%","41.55%","C:68.28%","D:41.62%","E:69.3%","0","IeEmbed#3--javaw#10--javaw#19","4--4--4","0"
"GREENOK","XAPBSV3254P","26,14%","38,14%","15,62%","46.19%","C:68.88%","D:41.86%","E:70.4%","0","javaw#18--Receiver#8--javaw#46","100--51--37","0"
"GREENOK","XAPBSV3255P","18,32%","26,70%","11,21%","42.36%","C:68.09%","D:41.72%","E:69%","0","AB5000#1--javaw#26--javaw#38","62--19--11","0"
"GREENOK","XAPBSV3256P","28,99%","38,86%","17,57%","46.97%","C:69.43%","D:41.83%","E:70.94%","0","wfica32--iexplore#16--javaw#30","22--18--15","0"
"GREENOK","XAPBSV3257P","23,87%","39,54%","11,81%","57.41%","C:69.72%","D:41.61%","E:70.48%","0","iexplore#20--javaw#45--javaw#33","57--26--22","0"
"GREENOK","XAPBSV3258P","19,30%","29,68%","13,64%","55.14%","C:68.77%","D:41.65%","E:69.91%","0","javaw#18--javaw#36--javaw#28","100--82--22","0"
"GREENOK","XAPBSV3259P","24,88%","36,84%","14,84%","54.13%","C:68.79%","D:41.97%","E:69.81%","0","javaw#44--iexplore#20--BrokerAgent","100--47--33","0"
"GREENOK","XAPBSV3260P","21,81%","35,55%","12,31%","49.88%","C:67.97%","D:41.69%","E:68.23%","0","javaw#28--javaw#14--javaw#40","50--15--11","0"
"GREENOK","XAPBSV3261P","35,63%","47,86%","23,89%","53.7%","C:68.31%","D:41.62%","E:69.7%","0","javaw#33--javaw#35--javaw#19","100--30--15","0"
"GREENOK","XAPBSV3262P","46,09%","65,46%","36,52%","58.25%","C:68.95%","D:41.74%","E:69.33%","0","iexplore#40--iexplore#32--javaw#12","85--78--33","0"
"GREENOK","XAPBSV3263P","34,04%","52,93%","15,04%","51.49%","C:67.93%","D:41.73%","E:69.18%","0","UcMapi#8--UcMapi--javaw#38","11--11--11","0"
"GREENOK","XAPBSV3264P","34,41%","52,92%","20,70%","55.68%","C:69.59%","D:41.75%","E:71.08%","0","iexplore#35--iexplore#33--wfica32","97--79--18","0"
"GREENOK","XAPBSV3366P","46,40%","60,73%","35,80%","46.4%","C:68.49%","D:41.77%","E:69.16%","0","iexplore#24--javaw#10--AB5000","90--27--19","0"
"GREENOK","XAPBSV3367P","27,99%","42,97%","12,87%","45.45%","C:68.43%","D:41.87%","E:69.73%","0","javaw#42--EXCEL#3--javaw#10","100--27--11","0"
"GREENOK","XAPBSV3368P","38,37%","47,46%","30,08%","48.63%","C:68.69%","D:41.86%","E:70.15%","0","iexplore#16--wfica32--iexplore#22","84--30--23","0"
"GREENOK","XAPBSV3369P","26,68%","42,78%","18,59%","46.8%","C:68.62%","D:41.82%","E:69.84%","0","javaw#14--javaw#22--javaw#6","11--11--7","0"
"GREENOK","XAPBSV3370P","42,06%","55,10%","34,61%","45.49%","C:69.08%","D:41.57%","E:70.77%","0","javaw#44--iexplore#10--javaw#6","100--77--34","0"
"GREENOK","XAPBSV3371P","25,63%","37,70%","16,60%","51.25%","C:69.28%","D:41.8%","E:70.46%","0","iexplore#23--javaw#8--SelfService","66--36--11","0"
"GREENOK","XAPBSV3372P","31,26%","43,42%","16,02%","47%","C:68.91%","D:41.74%","E:70.2%","0","javaw#42--javaw#24--UcMapi#4","67--26--11","0"
"GREENOK","XAPBSV3373P","20,64%","48,04%","9,56%","44.14%","C:68.48%","D:41.69%","E:69.15%","0","javaw#34--javaw#6--UcMapi","100--11--11","0"
"GREENOK","XAPBSV3374P","59,35%","79,90%","28,93%","47.04%","C:68.51%","D:41.73%","E:69.54%","0","javaw#26--javaw#4--javaw","100--97--97","0"
"GREENOK","XAPBSV3375P","26,04%","37,50%","13,45%","43.6%","C:68.41%","D:41.73%","E:69.97%","0","javaw#24--javaw#36--javaw#10","100--91--19","0"
"GREENOK","XAPBSV3376P","66,07%","91,60%","44,19%","49.26%","C:68.79%","D:41.91%","E:70.11%","0","iexplore#12--javaw#44--javaw#26","94--25--18","0"
"GREENOK","XAPBSV3377P","15,03%","40,62%","9,05%","38.52%","C:67.81%","D:41.54%","E:74.01%","0","iexplore#15--javaw#42--javaw#4","20--12--8","0"
"GREENOK","XAPBSV3378P","54,63%","69,38%","34,14%","44.74%","C:68.75%","D:41.67%","E:71.09%","0","javaw#12--OUTLOOK#1--javaw#32","18--14--7","0"
"GREENOK","XAPBSV3379P","28,10%","38,08%","16,01%","45.78%","C:68.89%","D:41.79%","E:69.78%","0","iexplore#26--javaw#42--iexplore#8","49--34--15","0"
"GREENOK","XAPBSV3380P","39,34%","48,10%","34,51%","46.65%","C:68.8%","D:42.11%","E:70.79%","0","javaw#22--iexplore#30--iexplore#29","100--30--18","0"
"GREENOK","XAPBSV3381P","18,52%","24,30%","12,00%","41.74%","C:68.51%","D:41.93%","E:69.51%","0","OUTLOOK--javaw#20--javaw#2","11--7--7","0"
"GREENOK","XAPBSV3382P","36,09%","64,65%","16,40%","46.24%","C:69.21%","D:41.96%","E:71.18%","0","javaw#6--wfica32--javaw#14","63--31--23","0"
"GREENOK","XAPBSV3383P","39,04%","47,82%","27,18%","47.37%","C:68.78%","D:41.7%","E:69.57%","0","iexplore#31--javaw#18--javaw#14","75--48--18","0"
"GREENOK","XAPBSV3384P","61,26%","77,54%","52,35%","51.06%","C:68.94%","D:41.69%","E:69.89%","0","iexplore#20--iexplore#17--javaw#22","100--82--64","0"
"GREENOK","XAPBSV3385P","11,98%","17,31%","5,62%","46.09%","C:68.26%","D:41.9%","E:69.06%","0","javaw#20--javaw#42--lsm","8--4--4","0"
"GREENOK","XAPBSV3386P","42,40%","55,31%","27,80%","51%","C:68.58%","D:41.68%","E:69.62%","0","csrss#7--javaw#2--IeEmbed#8","11--7--7","0"
"GREENOK","XAPBSV3387P","38,07%","56,83%","28,70%","46.85%","C:68.36%","D:41.73%","E:69.38%","0","iexplore#24--javaw#44--javaw#10","79--11--7","0"
"GREENOK","XAPBSV3388P","37,01%","61,92%","24,03%","47.87%","C:68.4%","D:42.1%","E:70.11%","0","javaw#2--javaw#8--javaw#14","15--15--11","0"
"GREENOK","XAPBSV3389P","16,18%","26,04%","9,94%","47.66%","C:68.83%","D:42.01%","E:69.99%","0","javaw#34--javaw#25--javaw#6","15--7--7","0"
"GREENOK","XAPCOV0005P","6,37%","21,10%","1,85%","34.28%","C:68.9%","D:41.59%","E:41.97%","0","javaw#20--javaw#23--javaw#40","100--9--4","0"
"GREENOK","XAPCOV0006P","0,31%","1,17%","0,00%","7.95%","C:64.45%","D:41.71%","E:43.16%","0","ImaAdvanceSrv64--SemsService--WmiApSrv","0--0--0","1"
"GREENOK","XAPCOV0007P","12,94%","23,00%","5,66%","35.16%","C:68.65%","D:41.81%","E:41.75%","0","javaw#2--javaw#22--iexplore#22","54--40--22","0"
"GREENOK","XAPCOV0008P","12,59%","23,43%","6,25%","33.78%","C:68.43%","D:41.73%","E:41.74%","0","iexplore#5--javaw#35--Receiver#8","13--4--0","0"
"GREENOK","XAPCOV0009P","19,66%","49,80%","7,32%","37.21%","C:70.14%","D:41.67%","E:42.8%","0","javaw#18--iexplore#17--javaw#32","26--21--21","0"
"GREENOK","XAPCOV0010P","10,43%","21,10%","4,30%","33.03%","C:68.8%","D:42.17%","E:42.68%","0","javaw#38--OUTLOOK#1--javaw#24","100--9--9","0"
"GREENOK","XAPCOV0011P","65,02%","75,51%","59,50%","38.33%","C:69.05%","D:41.79%","E:42.06%","0","iexplore#20--iexplore#33--iexplore#19","100--83--37","0"
"GREENOK","XAPCOV0012P","15,47%","51,56%","4,69%","32.79%","C:68.44%","D:41.97%","E:42.05%","0","iexplore#20--OutlookEmbed365--iexplore#26","9--4--4","0"
"GREENOK","XAPCOV0013P","7,41%","18,32%","4,10%","31.16%","C:68.51%","D:41.71%","E:41.83%","0","iexplore#29--iexplore#12--OutlookEmbed365#1","27--4--4","0"
"GREENOK","XAPCOV0014P","11,48%","20,71%","4,59%","37.9%","C:69.2%","D:41.87%","E:42.24%","0","javaw#46--iexplore#12--javaw#38","100--53--4","0"
"GREENOK","XAPCOV0015P","1,35%","3,13%","0,00%","4.91%","C:63.98%","D:38.78%","E:32.1%","0","MSOIDSVC--CtxSvcHost#4--MSOIDSVCM","0--0--0","0"
"GREENOK","XAPCOV0016P","18,59%","32,22%","7,03%","35.9%","C:68.97%","D:41.86%","E:42.12%","0","javaw#12--javaw#49--WinTCPInW#2","100--100--13","0"
"GREENOK","XAPCOV0017P","8,11%","12,70%","3,91%","31.68%","C:68.17%","D:41.74%","E:42.42%","0","UserProfileManager--System--OutlookEmbed365","81--18--9","0"
"GREENOK","XAPCOV0018P","6,38%","19,14%","3,51%","32%","C:68.15%","D:41.82%","E:41.74%","0","PDFPrint--javaw#36--AppVStreamingUX#8","87--4--0","0"
"GREENOK","XAPCOV0019P","24,18%","46,06%","12,70%","31.42%","C:68.68%","D:41.78%","E:43.05%","0","iexplore#16--javaw#32--javaw#18","78--56--21","0"
"GREENOK","XAPCOV0020P","12,58%","24,42%","6,06%","30.51%","C:67.98%","D:41.69%","E:40.92%","0","javaw#30--javaw#1--javaw#36","37--23--9","0"
"GREENOK","XAPCOV0021P","22,83%","30,28%","11,92%","34.09%","C:68.66%","D:41.78%","E:41.84%","0","javaw#15--CtxSvcHost#3--javaw#42","8--8--8","0"
"GREENOK","XAPCOV0022P","33,43%","47,67%","27,73%","33.88%","C:68.75%","D:41.62%","E:41.74%","0","javaw#8--iexplore#24--iexplore#21","89--58--44","0"
"GREENOK","XAPCOV0023P","18,15%","44,25%","5,86%","33.43%","C:68.11%","D:41.74%","E:41.46%","0","javaw#44--iexplore#29--lync#2","100--100--17","0"
"GREENOK","xapcov0101p","28,51%","47,71%","16,38%","35.48%","C:68.63%","D:41.74%","E:41.83%","0","OUTLOOK#3--OSPPSVC--javaw#49","100--59--47","0"
"GREENOK","xapcov0102p","28,05%","51,17%","14,84%","32.13%","C:68.29%","D:41.86%","E:41.89%","0","OUTLOOK--iexplore#24--javaw#2","96--67--12","0"
"GREENOK","xapcov0103p","44,15%","56,45%","32,03%","36.98%","C:68.82%","D:41.72%","E:42.01%","0","javaw#36--iexplore#32--javaw#10","51--19--15","0"
"GREENOK","xapcov0104p","29,71%","44,03%","12,78%","40.02%","C:69.12%","D:41.68%","E:42.14%","0","iexplore#32--javaw#2--javaw#22","35--11--7","0"
"GREENOK","xapcov0105p","10,48%","17,18%","5,46%","34.19%","C:68.41%","D:41.69%","E:41.88%","0","javaw#45--javaw#2--OUTLOOK#1","100--8--8","0"
"GREENOK","xapcov0106p","29,40%","57,36%","13,83%","36.33%","C:68.73%","D:41.9%","E:41.67%","0","javaw#22--javaw#26--UcMapi#4","96--60--12","0"
"GREENOK","xapcov0107p","11,71%","22,85%","7,23%","33.55%","C:68.42%","D:41.58%","E:41.46%","0","javaw#2--javaw#40--lsass","16--12--8","0"
"GREENOK","xapcov0108p","14,00%","23,44%","7,62%","35.62%","C:68.87%","D:41.76%","E:42.33%","0","iexplore#27--AcroRd32#1--javaw#6","8--8--4","0"
"GREENOK","xapcov0109p","64,77%","90,26%","30,39%","34.91%","C:68.47%","D:41.71%","E:41.61%","0","javaw#6--javaw#44--iexplore#8","100--100--75","0"
"GREENOK","xapcov0110p","32,45%","47,29%","22,46%","36.37%","C:68.81%","D:41.74%","E:41.55%","0","iexplore#29--iexplore#11--javaw#32","100--20--16","0"
"GREENOK","xapcov0112p","13,43%","24,02%","6,05%","32.86%","C:68.27%","D:41.59%","E:41.58%","0","UcMapi#5--OutlookEmbed365--OutlookEmbed365#1","9--4--4","0"
"GREENOK","xapcov0113p","41,64%","55,77%","27,15%","36.24%","C:68.98%","D:42.12%","E:42.3%","0","iexplore#31--javaw--javaw#20","100--19--11","0"
"GREENOK","xapcov0114p","14,39%","24,30%","4,69%","35.82%","C:69.65%","D:41.93%","E:42.54%","0","javaw#34--iexplore#37--splwow64#13","32--24--12","0"
"GREENOK","xapcov0115p","23,95%","43,75%","8,78%","35.36%","C:68.82%","D:41.91%","E:41.54%","0","AppVShNotify#1--dwm#8--wfshell#8","0--0--0","0"
"GREENOK","xapcov0116p","13,76%","23,32%","7,03%","36.57%","C:68.36%","D:41.71%","E:41.63%","0","javaw#30--javaw#38--lsass","97--8--8","0"
"GREENOK","xapcov0117p","12,45%","25,20%","5,47%","32.58%","C:68.83%","D:41.84%","E:42.2%","0","javaw#2--javaw#6--javaw#18","12--4--4","0"
"GREENOK","xapcov0118p","11,97%","18,44%","7,82%","35.01%","C:68.67%","D:41.72%","E:41.6%","0","OUTLOOK#1--IeEmbed#8--javaw#42","100--23--11","0"
"GREENOK","xapcov0119p","15,43%","23,24%","12,19%","32.13%","C:68.11%","D:41.47%","E:41.6%","0","iexplore#28--iexplore#1--IeEmbed#5","69--8--4","0"
"GREENOK","xapcov0120p","33,75%","59,19%","16,61%","35.57%","C:68.84%","D:41.74%","E:41.95%","0","iexplore#26--iexplore#33--javaw#6","49--24--20","0"
"GREENOK","xapcov0121p","20,96%","31,39%","13,09%","34.97%","C:68.67%","D:41.67%","E:41.54%","0","javaw#20--KX5000#6--EXCEL#1","100--80--76","0"
"GREENOK","xapcov0122p","22,89%","34,83%","15,40%","33.01%","C:69.16%","D:41.57%","E:42.01%","0","javaw#34--iexplore#13--iexplore#25","98--55--12","0"
"GREENOK","xapcov0123p","7,62%","10,74%","2,82%","32.19%","C:68.78%","D:41.82%","E:42.28%","0","javaw#44--javaw#46--iexplore#1","4--4--4","0"
"GREENOK","xapcov0124p","26,31%","47,46%","12,20%","33.33%","C:69.01%","D:41.74%","E:42.2%","0","javaw#48--javaw#17--javaw#13","92--75--25","0"
"GREENOK","xapcov0125p","23,46%","36,33%","6,54%","35.69%","C:68.85%","D:41.74%","E:42.04%","0","javaw#6--javaw#10--javaw#20","25--12--12","0"
"GREENOK","xapcov0126p","16,31%","30,47%","3,61%","32.27%","C:68.34%","D:41.84%","E:41.55%","0","javaw#10--System--javaw#32","8--4--4","0"
"GREENOK","xapcov0127p","11,23%","20,71%","6,64%","38.27%","C:68.75%","D:41.7%","E:41.73%","0","javaw#26--WinTCPInW#6--iexplore#24","67--37--8","0"
"GREENOK","xapcov0128p","17,00%","32,42%","6,24%","32.03%","C:69.16%","D:41.65%","E:41.85%","0","javaw#2--javaw#16--javaw#4","51--17--12","0"
"GREENOK","xapcov0129p","26,54%","44,00%","18,41%","32.92%","C:68.33%","D:41.7%","E:41.42%","0","iexplore#25--iexplore#26--javaw#9","62--13--13","0"
"GREENOK","xapcov0130p","23,68%","45,90%","13,87%","30.8%","C:68.58%","D:41.68%","E:41.73%","0","javaw#45--javaw#14--splwow64#11","25--17--12","0"
"GREENOK","xapcov0131p","15,21%","27,59%","4,55%","31.37%","C:68.38%","D:41.57%","E:41.6%","0","javaw#22--javaw--OUTLOOK","8--8--8","0"
"GREENOK","xapcov0132p","35,17%","56,64%","17,96%","33.85%","C:69.22%","D:41.86%","E:42.26%","0","iexplore#4--OUTLOOK--javaw#10","66--12--8","0"
"GREENOK","xapcov0133p","45,40%","60,85%","33,46%","33.88%","C:68.93%","D:41.99%","E:42.05%","0","explorer#8--StatusTray#8--ReconnAct#8","0--0--0","0"
"GREENOK","xapcov0134p","50,09%","69,17%","37,54%","36.56%","C:68.78%","D:41.78%","E:41.92%","0","iexplore#29--iexplore#6--iexplore#11","82--74--69","0"
"GREENOK","xapcov0135p","22,79%","40,63%","10,75%","31.21%","C:68.22%","D:41.85%","E:42.03%","0","iexplore#15--javaw#14--OutlookEmbed365","60--28--18","0"
"GREENOK","xapcov0136p","16,05%","29,10%","4,10%","35.16%","C:68.99%","D:41.75%","E:41.98%","0","javaw#30--javaw#26--javaw#24","49--16--8","0"
"GREENOK","xapcov0137p","11,93%","22,46%","6,92%","33.06%","C:68.02%","D:41.71%","E:41.2%","0","iexplore#1--explorer#8--UcMapi#6","17--12--8","0"
"GREENOK","xapcov0138p","27,55%","42,49%","21,17%","35.4%","C:69.3%","D:41.71%","E:42.38%","0","ABTelnetPRC#8--ab0100P#8--UcMapi#7","0--0--0","0"
"GREENOK","xapcov0139p","11,02%","20,32%","6,84%","34.17%","C:68.35%","D:41.9%","E:41.88%","0","iexplore#15--iexplore#14--javaw#8","21--21--17","0"
"GREENOK","xapcov0140p","5,74%","11,22%","3,13%","34.59%","C:68.76%","D:41.75%","E:42.1%","0","iexplore#26--javaw#2--OutlookEmbed365","55--4--4","0"
"GREENOK","xapcov0141p","27,71%","47,96%","15,71%","35.44%","C:69.7%","D:41.73%","E:42.48%","0","iexplore#13--iexplore#6--iexplore#18","78--20--16","0"
"GREENOK","xapcov0143p","14,94%","36,64%","8,29%","34.38%","C:69.45%","D:41.63%","E:42.22%","0","splwow64#5--AcroRd32#4--javaw#2","81--12--4","0"
"GREENOK","xapcov0144p","25,50%","39,32%","16,02%","37.07%","C:69.09%","D:41.82%","E:42.07%","0","iexplore#5--javaw#2--javaw#10","69--12--12","0"
"GREENOK","XAPISV3000P","16,63%","24,02%","12,30%","50.7%","C:69.18%","D:41.8%","E:70.24%","0","IEOOP#8--javaw#33--ABTelnetPRC#8","0--0--0","0"
"GREENOK","XAPISV3001P","13,91%","31,45%","5,65%","47.89%","C:68.74%","D:41.84%","E:70.15%","0","OutlookEmbed365--javaw#26--concentr#8","4--4--0","0"
"GREENOK","XAPISV3005P","20,29%","29,10%","13,17%","49.7%","C:68.79%","D:41.79%","E:69.79%","0","iexplore#17--iexplore#7--iexplore#46","56--17--13","0"
"GREENOK","XAPISV3006P","11,05%","19,42%","4,98%","46.68%","C:68.59%","D:41.52%","E:70.72%","0","iexplore#29--CtxSvcHost#3--javaw#12","13--4--4","0"
"GREENOK","XAPISV3007P","35,46%","53,13%","22,27%","49.58%","C:69.11%","D:41.95%","E:70.31%","0","iexplore#7--javaw#10--javaw#34","17--12--8","0"
"GREENOK","XAPISV3008P","20,80%","35,54%","10,23%","48.62%","C:68.64%","D:41.82%","E:70%","0","javaw#28--javaw#34--javaw#14","4--4--4","0"
"GREENOK","XAPISV3009P","21,28%","42,18%","13,56%","52.21%","C:69%","D:41.65%","E:69.74%","0","iexplore#24--iexplore#11--javaw#25","78--30--30","0"
"GREENOK","XAPISV3010P","14,84%","22,85%","7,62%","45.65%","C:68.77%","D:41.75%","E:69.88%","0","javaw#6--csrss#6--javaw#30","8--8--4","0"
"GREENOK","XAPISV3014P","18,49%","32,04%","7,32%","51.19%","C:68.77%","D:41.64%","E:74.83%","0","EXCEL--iexplore#20--javaw#20","29--21--12","0"
"GREENOK","XAPISV3015P","16,79%","28,71%","10,92%","47.82%","C:68.91%","D:41.78%","E:70.5%","0","MsSpellCheckingFacility--javaw#42--iexplore#23","8--8--4","0"
"GREENOK","XAPISV3037P","31,94%","49,01%","18,03%","44%","C:68.81%","D:41.73%","E:70.14%","0","javaw#6--javaw#15--javaw#22","37--12--12","0"
"GREENOK","XAPISV3038P","28,90%","35,19%","20,35%","49.12%","C:68.77%","D:41.73%","E:69.64%","0","iexplore#23--iexplore#19--javaw#34","90--75--7","0"
"GREENOK","XAPISV3039P","23,08%","32,81%","11,80%","44.26%","C:68.47%","D:41.84%","E:70.31%","0","javaw#12--javaw#8--wfica32","67--51--23","0"
"GREENOK","XAPISV3040P","21,24%","35,21%","13,47%","45.28%","C:68.59%","D:41.73%","E:69.37%","0","javaw#41--javaw#34--javaw#43","16--12--12","0"
"GREENOK","XAPISV3065P","56,19%","80,35%","36,98%","49.75%","C:68.72%","D:41.66%","E:69.43%","0","lync#8--iexplore#11--OUTLOOK","100--78--42","0"
"GREENOK","XAPISV3066P","48,38%","67,18%","28,76%","44.95%","C:68.14%","D:41.84%","E:69.48%","0","javaw#8--javaw#24--javaw#32","100--63--56","0"
"GREENOK","XAPISV3067P","54,84%","87,72%","30,86%","49.83%","C:68.68%","D:41.59%","E:70.46%","0","iexplore#35--iexplore#26--iexplore#30","90--73--24","0"
"GREENOK","XAPISV3068P","30,38%","43,75%","21,83%","48.54%","C:69.41%","D:42.06%","E:70.84%","0","iexplore#26--iexplore#13--iexplore#11","100--52--33","0"
"GREENOK","XAPISV3069P","32,12%","43,75%","24,48%","44.6%","C:68.76%","D:41.64%","E:70.53%","0","javaw#10--AB5000#1--iexplore#26","89--81--78","0"
"GREENOK","XAPISV3070P","24,24%","30,85%","18,15%","47.67%","C:68.49%","D:41.6%","E:70.32%","0","javaw#6--javaw#32--javaw#44","18--15--15","0"
"GREENOK","XAPISV3071P","39,12%","50,00%","24,81%","50.19%","C:69.27%","D:41.7%","E:70.21%","0","javaw#24--iexplore#1--javaw#2","29--25--11","0"
"GREENOK","XAPISV3072P","52,54%","68,09%","31,51%","50.56%","C:68.94%","D:41.74%","E:69.52%","0","iexplore#25--javaw#17--BrokerAgent","100--100--39","0"
"GREENOK","XAPISV3073P","56,80%","88,29%","28,33%","50.05%","C:69.18%","D:41.66%","E:69.97%","0","iexplore#26--javaw#14--csrss#13","87--11--7","0"
"GREENOK","XAPISV3074P","22,85%","34,23%","15,68%","46.33%","C:68.87%","D:41.73%","E:69.71%","0","javaw#32--OUTLOOK--iexplore#25","29--10--10","0"
"GREENOK","XAPISV3075P","27,75%","47,56%","17,18%","46.82%","C:68.93%","D:41.8%","E:70.73%","0","javaw#30--iexplore#29--javaw#14","61--19--11","0"
"GREENOK","XAPISV3076P","63,86%","85,20%","47,07%","45.02%","C:69.06%","D:41.74%","E:70.9%","0","UcMapi#2--javaw#2--javaw#46","14--14--10","0"
"GREENOK","XAPISV3077P","26,29%","37,20%","16,65%","44.46%","C:68.56%","D:41.78%","E:70.48%","0","iexplore#27--javaw#16--javaw#20","95--36--18","0"
"GREENOK","XAPISV3078P","37,30%","71,32%","16,95%","47.86%","C:69.07%","D:41.75%","E:70.11%","0","javaw#43--javaw#11--iexplore#35","17--17--14","0"
"GREENOK","XAPISV3079P","51,87%","71,91%","34,85%","45.52%","C:69.16%","D:41.75%","E:70.33%","0","javaw#46--iexplore#1--javaw#14","94--79--45","0"
"GREENOK","XAPISV3080P","35,30%","52,02%","22,69%","50.35%","C:68.81%","D:41.87%","E:69.98%","0","javaw--javaw#15--javaw#46","75--17--17","0"
"GREENOK","XAPISV3081P","78,62%","86,92%","64,32%","47.83%","C:69.35%","D:41.65%","E:71.35%","0","iexplore#10--iexplore#26--iexplore#41","100--86--79","0"
"GREENOK","XAPISV3082P","34,90%","46,47%","17,63%","49.5%","C:68.97%","D:41.65%","E:69.49%","0","iexplore#30--javaw#46--javaw#2","40--18--18","0"
"GREENOK","XAPISV3083P","47,36%","73,46%","35,35%","47.96%","C:83.88%","D:41.6%","E:82.61%","0","javaw#26--iexplore#1--iexplore#19","100--85--55","0"
"GREENOK","XAPISV3084P","56,09%","73,07%","37,70%","49.72%","C:69.22%","D:41.88%","E:70.26%","0","dwm#8--wfshell#8--explorer#8","0--0--0","0"
"GREENOK","XAPISV3085P","49,11%","73,24%","16,76%","49.07%","C:68.76%","D:41.78%","E:69.95%","0","javaw#24--javaw#10--javaw#6","100--21--14","0"
"GREENOK","XAPISV3086P","82,21%","98,64%","51,76%","46.48%","C:68.2%","D:41.64%","E:69.12%","0","javaw#38--iexplore#31--javaw#30","67--52--18","0"
"GREENOK","XAPISV3087P","37,71%","52,34%","25,19%","42.02%","C:68.63%","D:41.65%","E:70.93%","0","javaw#14--iexplore#12--javaw#2","19--11--7","0"
"GREENOK","XAPISV3088P","55,67%","77,39%","31,32%","48.39%","C:68.6%","D:41.92%","E:69.7%","0","javaw#32--javaw#34--OutlookEmbed365","100--10--7","0"
"GREENOK","XAPISV3089P","26,39%","32,94%","20,58%","48.56%","C:68.69%","D:41.87%","E:70.58%","0","iexplore#29--iexplore#30--System","100--67--12","0"
"GREENOK","XAPISV3090P","26,12%","37,94%","13,41%","46.7%","C:69.23%","D:41.87%","E:70.47%","0","javaw#48--javaw#42--javaw#21","100--16--12","0"
"GREENOK","XAPISV3091P","21,90%","32,94%","13,47%","47.75%","C:68.57%","D:41.73%","E:69.63%","0","javaw#10--javaw#5--javaw#15","33--21--12","0"
"GREENOK","XAPISV3092P","16,98%","30,10%","8,78%","45.19%","C:69.08%","D:41.78%","E:70.57%","0","javaw#10--javaw#8--javaw#30","16--12--12","0"
"GREENOK","XAPISV3093P","21,73%","30,93%","9,17%","46.78%","C:68.69%","D:41.77%","E:69.53%","0","BrokerAgent--wfica32--javaw#18","82--45--16","0"
"GREENOK","XAPISV3094P","48,96%","61,99%","40,48%","49.04%","C:68.66%","D:41.68%","E:69.64%","0","javaw#34--javaw#20--javaw#26","19--15--15","0"
"GREENOK","XAPISV3095P","40,34%","56,49%","29,44%","52.16%","C:68.52%","D:41.79%","E:68.6%","0","IC2000--javaw#21--lsass","49--38--19","0"
"GREENOK","XAPISV3096P","25,88%","47,38%","15,42%","48.02%","C:70.21%","D:41.96%","E:71.41%","0","encsvc--javaw#18--javaw#22","80--8--4","0"
"GREENOK","XAPISV3097P","17,92%","27,54%","10,44%","46.51%","C:68.79%","D:41.7%","E:70.67%","0","javaw#15--javaw#25--javaw#28","100--12--12","0"
"GREENOK","XAPISV3098P","46,26%","61,56%","30,73%","47.98%","C:69.22%","D:41.84%","E:71.5%","0","javaw#38--iexplore#20--javaw#36","100--86--19","0"
"GREENOK","XAPISV3099P","34,01%","66,83%","20,58%","49.11%","C:68.61%","D:41.64%","E:69.41%","0","javaw#33--javaw#34--WinTCPInW#8","0--0--0","0"
"GREENOK","XAPISV3100P","31,72%","58,44%","9,86%","49.15%","C:68.79%","D:41.82%","E:69.48%","0","javaw--javaw#36--iexplore#23","23--11--7","0"
